Temps,S,I,R,V,Q
0,0.9866666666666667,0.006666666666666667,0.0,0.0,0.006666666666666667
1,0.98,0.006666666666666667,0.0,0.0,0.013333333333333334
2,0.98,0.013333333333333334,0.0,0.0,0.006666666666666667
3,0.98,0.006666666666666667,0.0,0.0,0.013333333333333334
